,Mo_1s
-47.3665,0.0
-47.3565,0.0
-47.346500000000006,0.0
-47.3365,0.0
-47.326499999999996,0.0
-47.316500000000005,0.0
-47.3065,0.0
-47.296499999999995,0.0
-47.286500000000004,0.0
-47.2765,0.0
-47.26649999999999,0.0
-47.2565,0.0
-47.2465,0.0
-47.23650000000001,0.0
-47.2265,0.0
-47.216499999999996,0.0
-47.206500000000005,0.0
-47.1965,0.0
-47.186499999999995,0.0
-47.176500000000004,0.0
-47.1665,0.0
-47.156499999999994,0.0
-47.1465,0.0
-47.1365,0.0
-47.12649999999999,0.0
-47.1165,0.0
-47.1065,0.0
-47.096500000000006,0.0
-47.0865,0.0
-47.076499999999996,0.0
-47.066500000000005,0.0
-47.0565,0.0
-47.046499999999995,0.0
-47.036500000000004,0.0
-47.0265,0.0
-47.01649999999999,0.0
-47.0065,0.0
-46.9965,0.0
-46.98650000000001,0.0
-46.9765,0.0
-46.966499999999996,0.0
-46.956500000000005,0.0
-46.9465,0.0
-46.936499999999995,0.0
-46.926500000000004,0.0
-46.9165,0.0
-46.906499999999994,0.0
-46.8965,0.0
-46.8865,0.0
-46.87649999999999,0.0
-46.8665,0.0
-46.8565,0.0
-46.846500000000006,0.0
-46.8365,0.0
-46.826499999999996,0.0
-46.816500000000005,0.0
-46.8065,0.0
-46.796499999999995,0.0
-46.786500000000004,0.0
-46.7765,0.0
-46.76649999999999,0.0
-46.7565,0.0
-46.7465,0.0
-46.73650000000001,0.0
-46.7265,0.0
-46.716499999999996,0.0
-46.706500000000005,0.0
-46.6965,0.0
-46.686499999999995,0.0
-46.676500000000004,0.0
-46.6665,0.0
-46.656499999999994,0.0
-46.6465,0.0
-46.6365,0.0
-46.62649999999999,0.0
-46.6165,0.0
-46.6065,0.0
-46.596500000000006,0.0
-46.5865,0.0
-46.576499999999996,0.0
-46.566500000000005,0.0
-46.5565,0.0
-46.546499999999995,0.0
-46.536500000000004,0.0
-46.5265,0.0
-46.51649999999999,0.0
-46.5065,0.0
-46.4965,0.0
-46.48650000000001,0.0
-46.4765,0.0
-46.466499999999996,0.0
-46.456500000000005,0.0
-46.4465,0.0
-46.436499999999995,0.0
-46.426500000000004,0.0
-46.4165,0.0
-46.406499999999994,0.0
-46.3965,0.0
-46.3865,0.0
-46.37649999999999,0.0
-46.3665,0.0
-46.3565,0.0
-46.346500000000006,0.0
-46.3365,0.0
-46.326499999999996,0.0
-46.316500000000005,0.0
-46.3065,0.0
-46.296499999999995,0.0
-46.286500000000004,0.0
-46.2765,0.0
-46.26649999999999,0.0
-46.2565,0.0
-46.2465,0.0
-46.23650000000001,0.0
-46.2265,0.0
-46.216499999999996,0.0
-46.206500000000005,0.0
-46.1965,0.0
-46.186499999999995,0.0
-46.176500000000004,0.0
-46.1665,0.0
-46.156499999999994,0.0
-46.1465,0.0
-46.1365,0.0
-46.12649999999999,0.0
-46.1165,0.0
-46.1065,0.0
-46.096500000000006,0.0
-46.0865,0.0
-46.076499999999996,0.0
-46.066500000000005,0.0
-46.0565,0.0
-46.046499999999995,0.0
-46.036500000000004,0.0
-46.0265,0.0
-46.01649999999999,0.0
-46.0065,0.0
-45.9965,0.0
-45.98650000000001,0.0
-45.9765,0.0
-45.966499999999996,0.0
-45.956500000000005,0.0
-45.9465,0.0
-45.936499999999995,0.0
-45.926500000000004,0.0
-45.9165,0.0
-45.906499999999994,0.0
-45.8965,0.0
-45.8865,0.0
-45.87649999999999,0.0
-45.8665,0.0
-45.8565,0.0
-45.846500000000006,0.0
-45.8365,0.0
-45.826499999999996,0.0
-45.816500000000005,0.0
-45.8065,0.0
-45.796499999999995,0.0
-45.786500000000004,0.0
-45.7765,0.0
-45.76649999999999,0.0
-45.7565,0.0
-45.7465,0.0
-45.73650000000001,0.0
-45.7265,0.0
-45.716499999999996,0.0
-45.706500000000005,0.0
-45.6965,0.0
-45.686499999999995,0.0
-45.676500000000004,0.0
-45.6665,0.0
-45.656499999999994,0.0
-45.6465,0.0
-45.6365,0.0
-45.62649999999999,0.0
-45.6165,0.0
-45.6065,0.0
-45.596500000000006,0.0
-45.5865,0.0
-45.576499999999996,0.0
-45.566500000000005,0.0
-45.5565,0.0
-45.546499999999995,0.0
-45.536500000000004,0.0
-45.5265,0.0
-45.51649999999999,0.0
-45.5065,0.0
-45.4965,0.0
-45.48650000000001,0.0
-45.4765,0.0
-45.466499999999996,0.0
-45.456500000000005,0.0
-45.4465,0.0
-45.436499999999995,0.0
-45.426500000000004,0.0
-45.4165,0.0
-45.406499999999994,0.0
-45.3965,0.0
-45.3865,0.0
-45.37649999999999,0.0
-45.3665,0.0
-45.3565,0.0
-45.346500000000006,0.0
-45.3365,0.0
-45.326499999999996,0.0
-45.316500000000005,0.0
-45.3065,0.0
-45.296499999999995,0.0
-45.286500000000004,0.0
-45.2765,0.0
-45.26649999999999,0.0
-45.2565,0.0
-45.2465,0.0
-45.23650000000001,0.0
-45.2265,0.0
-45.216499999999996,0.0
-45.206500000000005,0.0
-45.1965,0.0
-45.186499999999995,0.0
-45.176500000000004,0.0
-45.1665,0.0
-45.156499999999994,0.0
-45.1465,0.0
-45.1365,0.0
-45.12649999999999,0.0
-45.1165,0.0
-45.1065,0.0
-45.096500000000006,0.0
-45.0865,0.0
-45.076499999999996,0.0
-45.066500000000005,0.0
-45.0565,0.0
-45.046499999999995,0.0
-45.036500000000004,0.0
-45.0265,0.0
-45.01649999999999,0.0
-45.0065,0.0
-44.9965,0.0
-44.98650000000001,0.0
-44.9765,0.0
-44.966499999999996,0.0
-44.956500000000005,0.0
-44.9465,0.0
-44.936499999999995,0.0
-44.926500000000004,0.0
-44.9165,0.0
-44.906499999999994,0.0
-44.8965,0.0
-44.8865,0.0
-44.87649999999999,0.0
-44.8665,0.0
-44.8565,0.0
-44.846500000000006,0.0
-44.8365,0.0
-44.826499999999996,0.0
-44.816500000000005,0.0
-44.8065,0.0
-44.796499999999995,0.0
-44.786500000000004,0.0
-44.7765,0.0
-44.76649999999999,0.0
-44.7565,0.0
-44.7465,0.0
-44.73650000000001,0.0
-44.7265,0.0
-44.716499999999996,0.0
-44.706500000000005,0.0
-44.6965,0.0
-44.686499999999995,0.0
-44.676500000000004,0.0
-44.6665,0.0
-44.656499999999994,0.0
-44.6465,0.0
-44.6365,0.0
-44.62649999999999,0.0
-44.6165,0.0
-44.6065,0.0
-44.596500000000006,0.0
-44.5865,0.0
-44.576499999999996,0.0
-44.566500000000005,0.0
-44.5565,0.0
-44.546499999999995,0.0
-44.536500000000004,0.0
-44.5265,0.0
-44.51649999999999,0.0
-44.5065,0.0
-44.4965,0.0
-44.48650000000001,0.0
-44.4765,0.0
-44.466499999999996,0.0
-44.456500000000005,0.0
-44.4465,0.0
-44.436499999999995,0.0
-44.426500000000004,0.0
-44.4165,0.0
-44.406499999999994,0.0
-44.3965,0.0
-44.3865,0.0
-44.37649999999999,0.0
-44.3665,0.0
-44.3565,0.0
-44.346500000000006,0.0
-44.3365,0.0
-44.326499999999996,0.0
-44.316500000000005,0.0
-44.3065,0.0
-44.296499999999995,0.0
-44.286500000000004,0.0
-44.2765,0.0
-44.26649999999999,0.0
-44.2565,0.0
-44.2465,0.0
-44.23650000000001,0.0
-44.2265,0.0
-44.216499999999996,0.0
-44.206500000000005,0.0
-44.1965,0.0
-44.186499999999995,0.0
-44.176500000000004,0.0
-44.1665,0.0
-44.156499999999994,0.0
-44.1465,0.0
-44.1365,0.0
-44.12649999999999,0.0
-44.1165,0.0
-44.1065,0.0
-44.096500000000006,0.0
-44.0865,0.0
-44.076499999999996,0.0
-44.066500000000005,0.0
-44.0565,0.0
-44.046499999999995,0.0
-44.036500000000004,0.0
-44.0265,0.0
-44.01649999999999,0.0
-44.0065,0.0
-43.9965,0.0
-43.98650000000001,0.0
-43.9765,0.0
-43.966499999999996,0.0
-43.956500000000005,0.0
-43.9465,0.0
-43.936499999999995,0.0
-43.926500000000004,0.0
-43.9165,0.0
-43.906499999999994,0.0
-43.8965,0.0
-43.8865,0.0
-43.87649999999999,0.0
-43.8665,0.0
-43.8565,0.0
-43.846500000000006,0.0
-43.8365,0.0
-43.826499999999996,0.0
-43.816500000000005,0.0
-43.8065,0.0
-43.796499999999995,0.0
-43.786500000000004,0.0
-43.7765,0.0
-43.76649999999999,0.0
-43.7565,0.0
-43.7465,0.0
-43.73650000000001,0.0
-43.7265,0.0
-43.716499999999996,0.0
-43.706500000000005,0.0
-43.6965,0.0
-43.686499999999995,0.0
-43.676500000000004,0.0
-43.6665,0.0
-43.656499999999994,0.0
-43.6465,0.0
-43.6365,0.0
-43.62649999999999,0.0
-43.6165,0.0
-43.6065,0.0
-43.596500000000006,0.0
-43.5865,0.0
-43.576499999999996,0.0
-43.566500000000005,0.0
-43.5565,0.0
-43.546499999999995,0.0
-43.536500000000004,0.0
-43.5265,0.0
-43.51649999999999,0.0
-43.5065,0.0
-43.4965,0.0
-43.48650000000001,0.0
-43.4765,0.0
-43.466499999999996,0.0
-43.456500000000005,0.0
-43.4465,0.0
-43.436499999999995,0.0
-43.426500000000004,0.0
-43.4165,0.0
-43.406499999999994,0.0
-43.3965,0.0
-43.3865,0.0
-43.37649999999999,0.0
-43.3665,0.0
-43.3565,0.0
-43.346500000000006,0.0
-43.3365,0.0
-43.326499999999996,0.0
-43.316500000000005,0.0
-43.3065,0.0
-43.296499999999995,0.0
-43.286500000000004,0.0
-43.2765,0.0
-43.26649999999999,0.0
-43.2565,0.0
-43.2465,0.0
-43.23650000000001,0.0
-43.2265,0.0
-43.216499999999996,0.0
-43.206500000000005,0.0
-43.1965,0.0
-43.186499999999995,0.0
-43.176500000000004,0.0
-43.1665,0.0
-43.156499999999994,0.0
-43.1465,0.0
-43.1365,0.0
-43.12649999999999,0.0
-43.1165,0.0
-43.1065,0.0
-43.096500000000006,0.0
-43.0865,0.0
-43.076499999999996,0.0
-43.066500000000005,0.0
-43.0565,0.0
-43.046499999999995,0.0
-43.036500000000004,0.0
-43.0265,0.0
-43.01649999999999,0.0
-43.0065,0.0
-42.9965,0.0
-42.98650000000001,0.0
-42.9765,0.0
-42.966499999999996,0.0
-42.956500000000005,0.0
-42.9465,0.0
-42.936499999999995,0.0
-42.926500000000004,0.0
-42.9165,0.0
-42.906499999999994,0.0
-42.8965,0.0
-42.8865,0.0
-42.87649999999999,0.0
-42.8665,0.0
-42.8565,0.0
-42.846500000000006,0.0
-42.8365,0.0
-42.826499999999996,0.0
-42.816500000000005,0.0
-42.8065,0.0
-42.796499999999995,0.0
-42.786500000000004,0.0
-42.7765,0.0
-42.76649999999999,0.0
-42.7565,0.0
-42.7465,0.0
-42.73650000000001,0.0
-42.7265,0.0
-42.716499999999996,0.0
-42.706500000000005,0.0
-42.6965,0.0
-42.686499999999995,0.0
-42.676500000000004,0.0
-42.6665,0.0
-42.656499999999994,0.0
-42.6465,0.0
-42.6365,0.0
-42.62649999999999,0.0
-42.6165,0.0
-42.6065,0.0
-42.596500000000006,0.0
-42.5865,0.0
-42.576499999999996,0.0
-42.566500000000005,0.0
-42.5565,0.0
-42.546499999999995,0.0
-42.536500000000004,0.0
-42.5265,0.0
-42.51649999999999,0.0
-42.5065,0.0
-42.4965,0.0
-42.48650000000001,0.0
-42.4765,0.0
-42.466499999999996,0.0
-42.456500000000005,0.0
-42.4465,0.0
-42.436499999999995,0.0
-42.426500000000004,0.0
-42.4165,0.0
-42.406499999999994,0.0
-42.3965,0.0
-42.3865,0.0
-42.37649999999999,0.0
-42.3665,0.0
-42.3565,0.0
-42.346500000000006,0.0
-42.3365,0.0
-42.326499999999996,0.0
-42.316500000000005,0.0
-42.3065,0.0
-42.296499999999995,0.0
-42.286500000000004,0.0
-42.2765,0.0
-42.26649999999999,0.0
-42.2565,0.0
-42.2465,0.0
-42.23650000000001,0.0
-42.2265,0.0
-42.216499999999996,0.0
-42.206500000000005,0.0
-42.1965,0.0
-42.186499999999995,0.0
-42.176500000000004,0.0
-42.1665,0.0
-42.156499999999994,0.0
-42.1465,0.0
-42.1365,0.0
-42.12649999999999,0.0
-42.1165,0.0
-42.1065,0.0
-42.096500000000006,0.0
-42.0865,0.0
-42.076499999999996,0.0
-42.066500000000005,0.0
-42.0565,0.0
-42.046499999999995,0.0
-42.036500000000004,0.0
-42.0265,0.0
-42.01649999999999,0.0
-42.0065,0.0
-41.9965,0.0
-41.98650000000001,0.0
-41.9765,0.0
-41.966499999999996,0.0
-41.956500000000005,0.0
-41.9465,0.0
-41.936499999999995,0.0
-41.926500000000004,0.0
-41.9165,0.0
-41.906499999999994,0.0
-41.8965,0.0
-41.8865,0.0
-41.87649999999999,0.0
-41.8665,0.0
-41.8565,0.0
-41.846500000000006,0.0
-41.8365,0.0
-41.826499999999996,0.0
-41.816500000000005,0.0
-41.8065,0.0
-41.796499999999995,0.0
-41.786500000000004,0.0
-41.7765,0.0
-41.76649999999999,0.0
-41.7565,0.0
-41.7465,0.0
-41.73650000000001,0.0
-41.7265,0.0
-41.716499999999996,0.0
-41.706500000000005,0.0
-41.6965,0.0
-41.686499999999995,0.0
-41.676500000000004,0.0
-41.6665,0.0
-41.656499999999994,0.0
-41.6465,0.0
-41.6365,0.0
-41.62649999999999,0.0
-41.6165,0.0
-41.6065,0.0
-41.596500000000006,0.0
-41.5865,0.0
-41.576499999999996,0.0
-41.566500000000005,0.0
-41.5565,0.0
-41.546499999999995,0.0
-41.536500000000004,0.0
-41.5265,0.0
-41.51649999999999,0.0
-41.5065,0.0
-41.4965,0.0
-41.48650000000001,0.0
-41.4765,0.0
-41.466499999999996,0.0
-41.456500000000005,0.0
-41.4465,0.0
-41.436499999999995,0.0
-41.426500000000004,0.0
-41.4165,0.0
-41.406499999999994,0.0
-41.3965,0.0
-41.3865,0.0
-41.37649999999999,0.0
-41.3665,0.0
-41.3565,0.0
-41.346500000000006,0.0
-41.3365,0.0
-41.326499999999996,0.0
-41.316500000000005,0.0
-41.3065,0.0
-41.296499999999995,0.0
-41.286500000000004,0.0
-41.2765,0.0
-41.26649999999999,0.0
-41.2565,0.0
-41.2465,0.0
-41.23650000000001,0.0
-41.2265,0.0
-41.216499999999996,0.0
-41.206500000000005,0.0
-41.1965,0.0
-41.186499999999995,0.0
-41.176500000000004,0.0
-41.1665,0.0
-41.156499999999994,0.0
-41.1465,0.0
-41.1365,0.0
-41.12649999999999,0.0
-41.1165,0.0
-41.1065,0.0
-41.096500000000006,0.0
-41.0865,0.0
-41.076499999999996,0.0
-41.066500000000005,0.0
-41.0565,0.0
-41.046499999999995,0.0
-41.036500000000004,0.0
-41.0265,0.0
-41.01649999999999,0.0
-41.0065,0.0
-40.9965,0.0
-40.98650000000001,0.0
-40.9765,0.0
-40.966499999999996,0.0
-40.956500000000005,0.0
-40.9465,0.0
-40.936499999999995,0.0
-40.926500000000004,0.0
-40.9165,0.0
-40.906499999999994,0.0
-40.8965,0.0
-40.8865,0.0
-40.87649999999999,0.0
-40.8665,0.0
-40.8565,0.0
-40.846500000000006,0.0
-40.8365,0.0
-40.826499999999996,0.0
-40.816500000000005,0.0
-40.8065,0.0
-40.796499999999995,0.0
-40.786500000000004,0.0
-40.7765,0.0
-40.76649999999999,0.0
-40.7565,0.0
-40.7465,0.0
-40.73650000000001,0.0
-40.7265,0.0
-40.716499999999996,0.0
-40.706500000000005,0.0
-40.6965,0.0
-40.686499999999995,0.0
-40.676500000000004,0.0
-40.6665,0.0
-40.656499999999994,0.0
-40.6465,0.0
-40.6365,0.0
-40.62649999999999,0.0
-40.6165,0.0
-40.6065,0.0
-40.596500000000006,0.0
-40.5865,0.0
-40.576499999999996,0.0
-40.566500000000005,0.0
-40.5565,0.0
-40.546499999999995,0.0
-40.536500000000004,0.0
-40.5265,0.0
-40.51649999999999,0.0
-40.5065,0.0
-40.4965,0.0
-40.48650000000001,0.0
-40.4765,0.0
-40.466499999999996,0.0
-40.456500000000005,0.0
-40.4465,0.0
-40.436499999999995,0.0
-40.426500000000004,0.0
-40.4165,0.0
-40.406499999999994,0.0
-40.3965,0.0
-40.3865,0.0
-40.37649999999999,0.0
-40.3665,0.0
-40.3565,0.0
-40.346500000000006,0.0
-40.3365,0.0
-40.326499999999996,0.0
-40.316500000000005,0.0
-40.3065,0.0
-40.296499999999995,0.0
-40.286500000000004,0.0
-40.2765,0.0
-40.26649999999999,0.0
-40.2565,0.0
-40.2465,0.0
-40.23650000000001,0.0
-40.2265,0.0
-40.216499999999996,0.0
-40.206500000000005,0.0
-40.1965,0.0
-40.186499999999995,0.0
-40.176500000000004,0.0
-40.1665,0.0
-40.156499999999994,0.0
-40.1465,0.0
-40.1365,0.0
-40.12649999999999,0.0
-40.1165,0.0
-40.1065,0.0
-40.096500000000006,0.0
-40.0865,0.0
-40.076499999999996,0.0
-40.066500000000005,0.0
-40.0565,0.0
-40.046499999999995,0.0
-40.036500000000004,0.0
-40.0265,0.0
-40.01649999999999,0.0
-40.0065,0.0
-39.9965,0.0
-39.98650000000001,0.0
-39.9765,0.0
-39.966499999999996,0.0
-39.956500000000005,0.0
-39.9465,0.0
-39.936499999999995,0.0
-39.926500000000004,0.0
-39.9165,0.0
-39.906499999999994,0.0
-39.8965,0.0
-39.8865,0.0
-39.87649999999999,0.0
-39.8665,0.0
-39.8565,0.0
-39.846500000000006,0.0
-39.8365,0.0
-39.826499999999996,0.0
-39.816500000000005,0.0
-39.8065,0.0
-39.796499999999995,0.0
-39.786500000000004,0.0
-39.7765,0.0
-39.76649999999999,0.0
-39.7565,0.0
-39.7465,0.0
-39.73650000000001,0.0
-39.7265,0.0
-39.716499999999996,0.0
-39.706500000000005,0.0
-39.6965,0.0
-39.686499999999995,0.0
-39.676500000000004,0.0
-39.6665,0.0
-39.656499999999994,0.0
-39.6465,0.0
-39.6365,0.0
-39.62649999999999,0.0
-39.6165,0.0
-39.6065,0.0
-39.596500000000006,0.0
-39.5865,0.0
-39.576499999999996,0.0
-39.566500000000005,0.0
-39.5565,0.0
-39.546499999999995,0.0
-39.536500000000004,0.0
-39.5265,0.0
-39.51649999999999,0.0
-39.5065,0.0
-39.4965,0.0
-39.48650000000001,0.0
-39.4765,0.0
-39.466499999999996,0.0
-39.456500000000005,0.0
-39.4465,0.0
-39.436499999999995,0.0
-39.426500000000004,0.0
-39.4165,0.0
-39.406499999999994,0.0
-39.3965,0.0
-39.3865,0.0
-39.37649999999999,0.0
-39.3665,0.0
-39.3565,0.0
-39.346500000000006,0.0
-39.3365,0.0
-39.326499999999996,0.0
-39.316500000000005,0.0
-39.3065,0.0
-39.296499999999995,0.0
-39.286500000000004,0.0
-39.2765,0.0
-39.26649999999999,0.0
-39.2565,0.0
-39.2465,0.0
-39.23650000000001,0.0
-39.2265,0.0
-39.216499999999996,0.0
-39.206500000000005,0.0
-39.1965,0.0
-39.186499999999995,0.0
-39.176500000000004,0.0
-39.1665,0.0
-39.156499999999994,0.0
-39.1465,0.0
-39.1365,0.0
-39.12649999999999,0.0
-39.1165,0.0
-39.1065,0.0
-39.096500000000006,0.0
-39.0865,0.0
-39.076499999999996,0.0
-39.066500000000005,0.0
-39.0565,0.0
-39.046499999999995,0.0
-39.036500000000004,0.0
-39.0265,0.0
-39.01649999999999,0.0
-39.0065,0.0
-38.9965,0.0
-38.98650000000001,0.0
-38.9765,0.0
-38.966499999999996,0.0
-38.956500000000005,0.0
-38.9465,0.0
-38.936499999999995,0.0
-38.926500000000004,0.0
-38.9165,0.0
-38.906499999999994,0.0
-38.8965,0.0
-38.8865,0.0
-38.87649999999999,0.0
-38.8665,0.0
-38.8565,0.0
-38.846500000000006,0.0
-38.8365,0.0
-38.826499999999996,0.0
-38.816500000000005,0.0
-38.8065,0.0
-38.796499999999995,0.0
-38.786500000000004,0.0
-38.7765,0.0
-38.76649999999999,0.0
-38.7565,0.0
-38.7465,0.0
-38.73650000000001,0.0
-38.7265,0.0
-38.716499999999996,0.0
-38.706500000000005,0.0
-38.6965,0.0
-38.686499999999995,0.0
-38.676500000000004,0.0
-38.6665,0.0
-38.656499999999994,0.0
-38.6465,0.0
-38.6365,0.0
-38.62649999999999,0.0
-38.6165,0.0
-38.6065,0.0
-38.596500000000006,0.0
-38.5865,0.0
-38.576499999999996,0.0
-38.566500000000005,0.0
-38.5565,0.0
-38.546499999999995,0.0
-38.536500000000004,0.0
-38.5265,0.0
-38.51649999999999,0.0
-38.5065,0.0
-38.4965,0.0
-38.48650000000001,0.0
-38.4765,0.0
-38.466499999999996,0.0
-38.456500000000005,0.0
-38.4465,0.0
-38.436499999999995,0.0
-38.426500000000004,0.0
-38.4165,0.0
-38.406499999999994,0.0
-38.3965,0.0
-38.3865,0.0
-38.37649999999999,0.0
-38.3665,0.0
-38.3565,0.0
-38.346500000000006,0.0
-38.3365,0.0
-38.326499999999996,0.0
-38.316500000000005,0.0
-38.3065,0.0
-38.296499999999995,0.0
-38.286500000000004,0.0
-38.2765,0.0
-38.26649999999999,0.0
-38.2565,0.0
-38.2465,0.0
-38.23650000000001,0.0
-38.2265,0.0
-38.216499999999996,0.0
-38.206500000000005,0.0
-38.1965,0.0
-38.186499999999995,0.0
-38.176500000000004,0.0
-38.1665,0.0
-38.156499999999994,0.0
-38.1465,0.0
-38.1365,0.0
-38.12649999999999,0.0
-38.1165,0.0
-38.1065,0.0
-38.096500000000006,0.0
-38.0865,0.0
-38.076499999999996,0.0
-38.066500000000005,0.0
-38.0565,0.0
-38.046499999999995,0.0
-38.036500000000004,0.0
-38.0265,0.0
-38.01649999999999,0.0
-38.0065,0.0
-37.9965,0.0
-37.98650000000001,0.0
-37.9765,0.0
-37.966499999999996,0.0
-37.956500000000005,0.0
-37.9465,0.0
-37.936499999999995,0.0
-37.926500000000004,0.0
-37.9165,0.0
-37.906499999999994,0.0
-37.8965,0.0
-37.8865,0.0
-37.87649999999999,0.0
-37.8665,0.0
-37.8565,0.0
-37.846500000000006,0.0
-37.8365,0.0
-37.826499999999996,0.0
-37.816500000000005,0.0
-37.8065,0.0
-37.796499999999995,0.0
-37.786500000000004,0.0
-37.7765,0.0
-37.76649999999999,0.0
-37.7565,0.0
-37.7465,0.0
-37.73650000000001,0.0
-37.7265,0.0
-37.716499999999996,0.0
-37.706500000000005,0.0
-37.6965,0.0
-37.686499999999995,0.0
-37.676500000000004,0.0
-37.6665,0.0
-37.656499999999994,0.0
-37.6465,0.0
-37.6365,0.0
-37.62649999999999,0.0
-37.6165,0.0
-37.6065,0.0
-37.596500000000006,0.0
-37.5865,0.0
-37.576499999999996,0.0
-37.566500000000005,0.0
-37.5565,0.0
-37.546499999999995,0.0
-37.536500000000004,0.0
-37.5265,0.0
-37.51649999999999,0.0
-37.5065,0.0
-37.4965,0.0
-37.48650000000001,0.0
-37.4765,0.0
-37.466499999999996,0.0
-37.456500000000005,0.0
-37.4465,0.0
-37.436499999999995,0.0
-37.426500000000004,0.0
-37.4165,0.0
-37.406499999999994,0.0
-37.3965,0.0
-37.3865,0.0
-37.37649999999999,0.0
-37.3665,0.0
-37.3565,0.0
-37.346500000000006,0.0
-37.3365,0.0
-37.326499999999996,0.0
-37.316500000000005,0.0
-37.3065,0.0
-37.296499999999995,0.0
-37.286500000000004,0.0
-37.2765,0.0
-37.26649999999999,0.0
-37.2565,0.0
-37.2465,0.0
-37.23650000000001,0.0
-37.2265,0.0
-37.216499999999996,0.0
-37.206500000000005,0.0
-37.1965,0.0
-37.186499999999995,0.0
-37.176500000000004,0.0
-37.1665,0.0
-37.156499999999994,0.0
-37.1465,0.0
-37.1365,0.0
-37.12649999999999,0.0
-37.1165,0.0
-37.1065,0.0
-37.096500000000006,0.0
-37.0865,0.0
-37.076499999999996,0.0
-37.066500000000005,0.0
-37.0565,0.0
-37.046499999999995,0.0
-37.036500000000004,0.0
-37.0265,0.0
-37.01649999999999,0.0
-37.0065,0.0
-36.9965,0.0
-36.98650000000001,2.484771999999999e-16
-36.9765,5.647400000000004e-16
-36.966499999999996,1.17112e-15
-36.956500000000005,5.6583000000000044e-15
-36.9465,1.2711900000000007e-14
-36.936499999999995,2.6279999999999984e-14
-36.926500000000004,6.306600000000002e-14
-36.9165,1.3182000000000006e-13
-36.906499999999994,2.6492000000000005e-13
-36.8965,5.257399999999997e-13
-36.8865,1.0309999999999995e-12
-36.87649999999999,2.0035999999999997e-12
-36.8665,3.8854e-12
-36.8565,7.411100000000002e-12
-36.846500000000006,1.397300000000001e-11
-36.8365,2.606699999999997e-11
-36.826499999999996,4.8171000000000015e-11
-36.816500000000005,8.819700000000004e-11
-36.8065,1.5946000000000014e-10
-36.796499999999995,2.8587e-10
-36.786500000000004,5.071400000000003e-10
-36.7765,8.898099999999993e-10
-36.76649999999999,1.5485000000000006e-09
-36.7565,2.6664999999999974e-09
-36.7465,4.543900000000001e-09
-36.73650000000001,7.6683e-09
-36.7265,1.2808999999999999e-08
-36.716499999999996,2.1180000000000002e-08
-36.706500000000005,3.468799999999998e-08
-36.6965,5.6237e-08
-36.686499999999995,9.028799999999994e-08
-36.676500000000004,1.4345e-07
-36.6665,2.2582999999999998e-07
-36.656499999999994,3.519800000000002e-07
-36.6465,5.431199999999998e-07
-36.6365,8.2991e-07
-36.62649999999999,1.2550999999999999e-06
-36.6165,1.8829999999999996e-06
-36.6065,2.7939999999999973e-06
-36.596500000000006,4.106600000000002e-06
-36.5865,5.9702e-06
-36.576499999999996,8.612299999999995e-06
-36.566500000000005,1.232099999999999e-05
-36.5565,1.7403999999999998e-05
-36.546499999999995,2.440499999999999e-05
-36.536500000000004,3.389300000000001e-05
-36.5265,4.660200000000003e-05
-36.51649999999999,6.336300000000002e-05
-36.5065,8.575599999999997e-05
-36.4965,0.00011472000000000012
-36.48650000000001,0.00015183999999999998
-36.4765,0.0001995600000000001
-36.466499999999996,0.0002597600000000001
-36.456500000000005,0.0003351399999999998
-36.4465,0.0004282499999999996
-36.436499999999995,0.0005427499999999998
-36.426500000000004,0.0006813899999999998
-36.4165,0.0008496099999999994
-36.406499999999994,0.0010463000000000007
-36.3965,0.0012824000000000002
-36.3865,0.0015576000000000006
-36.37649999999999,0.0018728000000000013
-36.3665,0.0022345000000000004
-36.3565,0.0026482000000000007
-36.346500000000006,0.0031080000000000005
